Name,NSamples,minBookDepth,p25BookDepth,p50BookDepth,p75BookDepth,p90BookDepth,p99BookDepth,p999BookDepth,p9999BookDepth,maxBookDepth
COKE,8898,0,0,38,144,627,2877,13403908,19331493,19990114
COL,210003,0,0,4,9,14,53,1539,2052,19991364
COLB,50769,0,0,2,5,10,187,756,7309969,19997391
COLM,44861,0,0,3,13,21,326,1263,14390680,19995697
COMM,123501,0,0,4,12,23,61,583,4565593,19997191
COMT,7369,0,0,0,0,8,475,3575,17538121,19992978
CONE,26730,0,0,0,13,20,765,829,16180171,19997266
CONN,128571,0,0,3,14,21,120,1892,4877396,19998422
COO,74142,0,2,12,21,41,248,3372,4699323,9984127
COOL,1997,0,0,4,34,1522,9208047,18920694,19891958,19999877
COP,727549,0,0,2,7,12,112,784,2277,6350
COPX,780,0,0,2,23,125,272,782,782,782
COR,15655,0,0,3,14,28,1187,1686,1689,2071
COR-A,888,0,0,247,1360,4873,318660,350749,353958,354315
CORE,25505,0,0,1,31,69,1169,2749,17675964,19993237
CORI,1757,0,0,0,11,65,482642,18047658,19804160,19999327
CORN,42897,0,0,1,3,5,65,522,571,571
CORP,6408,0,0,0,3,12,2117,14168496,19407318,19989410
CORR,7262,0,0,0,0,6,184,323,324,324
CORR-A,48,0,0,0,0,700,17597783,19756897,19972808,19996799
CORT,9720,0,0,1,5,21,88,12524765,19252216,19999711
COSI,5830,0,0,1,7,32,84,12714153,19271176,19999735
COST,412008,0,1,4,11,19,851,3809,15930471,19985758
COT,32011,0,0,1,2,4,45,254,6000163,9999230
COTY,60210,0,0,0,1,3,58,888,2658,20369
COUP,14575,0,0,0,4,11,414,1334,16355993,19998572
COVR,249,0,0,22,41,1518,2444,3720,3720,3720
COVS,6459,0,0,0,4,18,173,12824981,19282292,19999772
COW,28994,0,0,1,3,5,84,807,6375799,9997235
COWN,8891,0,0,0,1,6,122,9542413,18953860,19999577
COWNL,170,0,0,42,198,740,17731553,19770773,19974695,19997354
CP,603571,0,1,6,12,24,104,313,10412721,19982377
CPA,54677,0,0,6,17,67,691,2559,3165368,9989184
CPAC,898,0,0,21,169,417,13349199,19334094,19932584,19999083
CPAH,743,0,0,900,2004,2250,1429814,18145140,19816673,20002399
CPB,266866,0,0,2,6,11,20,781,3123,19995433
CPE,71587,0,0,0,1,3,41,169,5686019,19999437
CPE-A,122,0,131,697,912,1399,16511206,19646814,19960374,19995215
CPER,1390,0,3,24,29,36,482,1360,1360,1360
CPF,16793,0,0,0,2,12,597,1024,3210730,19997081
CPG,27876,0,0,0,1,5,244,744,6515613,9997500
CPGI,284,0,12,28,401,1856,15631781,19563085,19956215,19999897
CPHC,1474,0,33,33,52,256,5263428,18525465,19851669,19999025
CPHD,100074,0,0,5,32,66,341,1631,10901524,19994289
CPHI,438,0,220,423,598,748,840,6100,6872,6958
CPHR,569,0,6,75,306,412,16443495,19643097,19963057,19998609
CPI,1897,0,0,0,36,82,739,13676399,19365207,19997297
CPIX,3233,0,0,0,6,50,204,15959240,19595338,19999349
CPK,29460,0,0,0,30,45,1145,1654,6316226,9995070
CPL,90555,0,0,1,3,4,19,369,1893408,19998737
CPLA,20912,0,0,7,50,119,1902,4614,17380528,19992954
CPLP,14647,0,0,1,4,44,298,3729452,18372117,19999080
CPN,251706,0,0,0,2,6,13,411,1515,1714
CPRT,102296,0,0,3,8,16,50,780,12422114,19996299
CPRX,14340,0,0,0,3,25,486,6966761,18696329,19999615
CPS,4208,0,0,4,48,341,1530,1764,1764,1764
CPSH,168,0,0,10,80,288,11601926,19159922,19915722,19999700
CPSI,21086,0,0,2,13,55,1447,4506,17776530,19995000
CPSS,5186,0,0,0,2,10,265,7038042,18703295,19999435
CPST,18640,0,1,7,25,320,3727,7978634,18801102,20003599
CPT,112841,0,1,5,11,24,77,4028,17667246,19992399
CPTA,1125,0,6,13,65,436,5940469,18592390,19857582,19998159
CPXX,2547,0,0,0,4,47,143,15755824,19575312,19999700
CQH,2693,0,0,0,6,110,670,677,677,677
CQP,7537,0,0,3,33,215,879,1350,1350,1350
CQQQ,5863,0,0,5,19,35,993,8275099,18823523,19995571
CR,66628,0,0,2,5,9,180,1291,8895386,19993878
CRAI,15870,0,0,2,23,87,868,167435,18014094,19997057
CRAY,66401,0,0,5,11,24,273,960,13359380,19996737
CRBN,602,0,0,0,236,348,6250,7952,8123,8142
CRBQ,1951,0,0,1,12,104,2723,6747342,9671244,9996123
CRC,59778,0,0,0,1,4,37,111,176,19999449
CRCM,3163,0,0,0,9,191,321,6047737,9604044,9999190
CRD.A,1433,0,1,13,52,176,362,506,533,533
CRD.B,27852,0,9,52,67,69,146,324,13038133,19999069
CRDC,2448,0,2,25,1120,1847,4610,17123886,19715717,20003699
CRDS,1522,0,0,1,17,64,3190,17825990,19782329,19999700
CRDT,2034,0,6,30,33,40,2255,17088500,19701993,19992382
CRED,5587,0,0,5,16,76,2290,12013698,19191082,19988570
CREE,220249,0,0,1,7,13,379,2940,6653741,19996478
CREG,810,0,0,28,1820,2646,5423,7049,7211,7230
CRESW,276,0,0,30,99,4768,17964863,19805305,19989349,20009799
CRESY,9221,0,0,2,9,60,314,6830078,18682065,19998953
CRF,902,0,0,0,7,368,562,17743788,19772577,19997999
CRH,88438,0,0,1,3,6,17,706,761,1227
CRI,98625,0,0,5,11,21,69,1623,3565157,19991847
CRIS,9601,0,0,0,2,22,200,4002293,18400049,19999800
CRK,83774,0,0,1,4,8,63,147,1611,19999567
CRL,53435,0,0,2,7,13,375,1668,1819,1823
CRM,370596,0,0,2,6,10,30,913,1713,19994287
CRMD,2668,0,0,0,20,33,95,6407,8945,9227
CRMD+,186,0,110,250,670,1193,3500,3500,3500,3500
CRME,28345,0,1,2,4,6,120,450,16220793,19998991
CRMT,14434,0,0,18,51,293,1496,1961484,18191312,19994627
CRNT,2250,0,0,1,179,1184,3771,17955860,19796391,20000895
CROC,1622,0,0,0,3,8,1708,7293947,9724373,9994421
CROP,1678,0,0,1,15,25,812,14406188,19438274,19997395
CROX,61808,0,0,0,3,8,219,1282,15245909,19998928
CRR,114050,0,0,3,26,83,237,930,987,1439
CRRC,7617,0,0,0,6,18,658,9845369,18982398,19997624
CRRS,2677,0,0,4,599,1881,4197,15884130,19590184,20001968
CRS,63901,0,0,2,5,12,152,817,2015600,9996180
CRT,2265,0,0,0,42,143,569,873,10124,11625
CRTN,524,0,5,23,42,103,9522421,18951867,19894812,19999584
CRTO,21447,0,0,5,13,26,1094,2113,15708618,19996112
CRUS,249564,0,0,1,6,10,33,817,3902588,19997262
CRV,426,0,0,20,66,90,181,224,224,224
CRVL,17320,0,1,15,26,49,910,1312,17523366,19996615
CRVP,198,0,0,660,1497,1872,16042376,19605793,19962135,20001729
CRWN,9231,0,0,0,3,7,90,6816042,18681309,19999672
CRWS,2661,0,0,7,26,66,7907237,18789967,19878240,19999160
CRY,13624,0,0,0,6,9,316,400,8296908,9998864
CRZO,174353,0,0,1,5,22,309,1635,8377437,19995379
CS,132306,0,0,1,2,5,11,383,629,1874
CSBK,5990,0,0,0,3,14,382,11444232,19143220,19998664
CSC,160414,0,0,3,7,12,53,959,1504,19993981
CSCB,46446,0,0,32,40,55,114,264,360,1017
CSCD,8870,0,0,1,10,42,396,10146206,19013375,19998617
CSCO,829062,0,0,0,2,7,313,986,3084190,19997361
CSCR,568,0,0,0,40,245,384,1131,1131,1131
CSD,14413,0,0,0,1,5,303,934,1067,1067
CSF,141138,0,39,45,50,54,69,182,1068,19996342
CSFL,7779,0,0,0,6,72,328,10277951,19026518,19998581
CSG,26288,0,0,0,1,5,216,345,15619084,19999132
CSGP,103742,0,0,7,28,66,427,3771,16408413,19981525
CSGS,34112,0,0,4,14,17,667,796,15735102,19997504
CSH,28840,0,0,0,2,9,379,843,6395464,9997907
CSI,953,0,0,0,8,138,564,768,768,768
CSII,21570,0,0,1,10,22,967,4690,16916416,19996542
CSIQ,207505,0,0,2,8,12,195,2218,9080472,19997925
CSJ,10399,0,2,6,10,15,845,2199,17391727,19989457
CSL,56122,0,0,4,12,31,658,6375268,9629389,9990959
CSLS,3357,0,0,19,138,188,415,542,542,542
CSLT,9318,0,0,0,4,33,263,440,1481,1481
CSM,7678,0,0,0,2,10,1634,406904,9031866,9990196
CSMA,8188,0,0,50,107,137,336,495,1452,1452
CSMB,18792,0,9,30,56,95,397,1508,15301814,19998223
CSMN,4962,0,0,24,66,102,380,551,1168,1168
CSOD,114182,0,0,4,23,51,223,952,3691755,19996702
CSPI,1660,0,0,0,4,51,334,17233408,19722697,19999285
CSQ,9846,0,0,3,7,10,307,2083,17538137,19998885
CSRE,13005,0,0,1,3,6,282,1438,13495656,19994860
CSS,4408,0,0,10,20,44,6600732,12177584,12735269,12797235
CST,56117,0,0,3,6,12,256,3498355,18345863,19995587
CSTE,17091,0,0,1,9,36,1738,1966,15723492,19993863
CSTM,28613,0,0,1,4,11,133,567,567,921
CSU,15951,0,0,0,3,11,651,1523,8403675,9997594
CSUN,1568,0,0,2,21,830,1557543,18155649,19815459,19999883
CSV,2192,0,0,6,22,378,1092,7259764,9723986,9997789
CSWC,4893,0,0,1,7,48,1252,11844450,19180511,19995629
CSX,550926,0,0,0,2,6,14,268,910,19996629
CTAS,137749,0,0,5,10,19,84,1614,6226051,19991994
CTB,91570,0,0,1,5,8,21,1004,4741320,19996506
CTBI,12919,0,0,5,22,51,892,2623,17844492,19996774
CTCM,19957,0,0,0,1,9,121,6698537,18669527,19999637
CTCT,68436,0,0,4,10,28,269,1120,13777465,19996175
CTF,943,0,0,0,16,448,670,10571126,19055016,19997671
CTG,9773,0,0,0,1,10,242,7786482,18777903,19999173
CTHR,2665,0,0,2,15,50,382,16193637,19619172,19999788
CTIB,470,0,0,30,111,10507214,19050361,19904676,19990107,19999600
CTIC,26250,0,0,0,2,4,203,6187596,18618561,19999780
CTL,361573,0,0,1,4,8,17,505,927,19996196
CTLT,11924,0,0,0,4,14,759,1155,1348,1348
CTNN,1682,0,0,0,8,65,987,14392845,19436922,19997375
CTO,1002,0,0,198,1149,1577,5687632,18563507,19851094,19994160
CTP,5787,0,0,11,37,76,170,8428652,18842351,19999429
CTQ,512,0,0,0,0,515,844,844,844,844
CTR,1063,0,0,0,15,563,15561,23118,23874,23958
CTRE,10371,0,0,0,8,38,385,10573461,19056130,19998649
CTRL,19051,0,0,0,5,11,448,4127823,18411419,19998486
CTRN,18447,0,0,1,14,35,679,1019,17692663,19997696
CTRP,126530,0,0,1,5,12,286,1871,10627187,19995176
CTRX,371827,0,0,2,7,18,38,762,1443,19994984
CTS,7224,0,0,2,9,21,472,974358,9095979,9998382
CTSH,604302,0,0,3,8,14,42,884,2387,19994579
CTSO,2144,0,0,0,48,229,4189,17743001,19773569,19999188
CTT,5621,0,0,0,2,10,334,586,14379548,19998808
CTU,409,0,0,0,254,725,1870,1870,1870,1870
CTV,294,0,0,0,79,717,1641,1666,1666,1666
CTW,304,0,0,0,121,609,811,811,811,811
CTWS,13543,0,0,18,29,45,1065,17512389,19747870,19996257
CTX,1074,0,0,0,0,1,735,773,1200,1200
CTXS,283329,0,1,4,8,14,47,1261,4762,19993976
CTY,1317,0,0,0,0,5,831,1080,1080,1080
CU,3369,0,3,9,18,57,763,15788568,19577450,19998437
CUB,18317,0,0,2,11,30,530,1860,16942644,19993762
CUBA,2202,0,0,16,153,388,1097,15596396,19558826,19999096
CUBE,96519,0,0,1,3,7,19,704,1243,1503
CUBE-A,2386,0,0,0,0,0,152,980,1015,1015
CUBI,9953,0,0,0,4,16,1007,18850,22721,23152
CUBS,96,0,1,81,4003331,13599326,19356923,19932682,19990258,19996656
CUDA,11547,0,0,4,11,54,959,1244,8454406,19996497
CUI,4523,0,0,0,4,20,180,8695041,18868912,19999343
CUK,138505,0,0,2,7,23,67,789,1293,1296
CUNB,4797,0,0,6,22,167,2237537,18221840,19820270,19997874
CUO,14572,0,0,0,1293706,12516235,19249752,19923104,19990439,19997921
CUPM,1972,0,0,0,1,183,1790,5387,29976,32709
CUR,9359,0,0,0,1,5,94,787,16880808,19999639
CURE,302723,0,0,1,3,7,42,958,3783,3902
CUT,3621,0,0,2,10,27,726,12758068,19273348,19997269
CUTR,8754,0,0,0,10,41,396,12042974,19203051,19998616
CUZ,58148,0,0,0,1,4,14,323,487,487
CVA,71323,0,0,1,5,9,19,430,710,19997936
CVB,40,0,0,0,54,346,386,386,386,386
CVBF,42016,0,0,0,1,8,211,438,12998125,19998525
CVC,210132,0,0,1,2,6,15,371,418,776
CVCO,11136,0,0,20,60,144,2642,17278160,19721129,19992570
CVCY,1543,0,0,45,130,293,633,17428034,19741830,19998919
CVD,98211,0,1,6,14,30,64,2192,84402,116654
CVE,444321,0,0,1,2,6,14,169,603,1859
CVEO,29307,0,0,0,1,5,75,87,863,1313
CVG,45289,0,0,1,3,6,113,564,8679753,19998093
CVGI,12534,0,0,1,7,11,159,2098704,18209372,19999447
CVGW,22648,0,0,1,8,30,1103,1642,17480676,19995987
CVI,67588,0,0,1,8,17,174,770,1309,1967
CVLT,123820,0,0,2,20,47,254,2890,12260517,19995649
CVLY,417,0,0,46,374,569,16208398,19619018,19960080,19997976
CVM,3616,0,2,14,45,1300,2607,5540017,18555306,20001450
CVM+,280,0,87,316,425,626,1330,2200,2200,2200
CVO,4940,0,0,0,2,29,92,254,254,254
CVOL,3848,0,0,1,1,8,1309,5192324,9519092,9999845
CVR,847,0,0,18,477,1038,8629094,12379321,12754343,12796013
CVRR,24517,0,0,0,1,6,420,778,1265,1899
CVS,565676,0,1,4,9,13,29,679,2263,9990151
CVSL,194,0,20,60,148,211,13534543,19352914,19934751,19999400
CVT,10965,0,0,0,4,17,706,1255,1257,1529
CVTI,17807,0,0,0,5,23,815,2599,17772201,19997209
CVU,1091,0,0,25,289,351,623,8635924,9862543,9998834
CVV,1206,0,0,1,101,392,788,8492022,9847897,9998550
CVX,891297,0,0,1,6,12,40,1324,4235,19989686
CVY,46622,0,14,17,19,27,44,445,4174241,9997790
CW,39624,0,0,4,14,28,506,2104,2300,2400
CWAY,2244,0,0,0,0,18,479,11025444,19101238,19998549
CWB,10036,0,0,2,18,31,724,2178,8742069,9995360
CWBC,1190,0,0,0,0,48,1696826,18169065,19816289,19999314
CWCO,4515,0,0,5,13,161,459,15485269,19547527,19998890
CWEI,18066,0,0,40,78,177,1678,2806,7738381,9994190
CWI,33777,0,0,2,3,8,102,804,3115183,19996536
CWST,6914,0,0,0,6,24,124,13087473,19308396,19999610
CWT,55497,0,0,0,4,9,41,736,1248,19997478
CX,188271,0,0,0,3,8,14,248,382,19999102
CXA,409,0,0,7,439,700,3185957,9316379,9929422,9997538
CXDC,4820,0,0,3,6,32,358,8114,9996,10206
CXE,1054,0,0,0,0,92,147,253,253,253
CXH,328,0,0,12,159,258,329,380,380,380
CXO,224935,0,2,13,45,120,514,2302,3851,9988527
CXP,28411,0,0,1,4,10,169,590,833,833
CXW,82794,0,1,4,12,22,123,837,1051,1822
CY,332733,0,0,0,2,5,72,554,2125,19998570
CYAN,655,0,0,6,75,182,14304878,19429363,19941812,19998751
CYB,502,0,0,2,16,448,702,2320,2320,2320
CYBE,3009,0,0,0,76,132,444,17133981,19712326,19998809
CYBR,10416,0,0,1,21,273,1473,15038677,19500800,19996592
CYBX,47764,0,0,2,6,38,493,1977,14027099,19994450
CYCC,1090,0,0,192,1740,2970,14112352,19414771,19945013,20003929
CYCCP,160,0,0,31,161,276,14667520,19466163,19946027,19999346
CYD,2106,0,0,0,3,120,747,747,1174,1174
CYH,234325,0,0,3,10,22,97,952,1025,195104
CYHHZ,322,0,21,73,150,3701,17709071,19779547,19986594,20009600
CYN,97520,0,0,3,11,23,75,1751,3749071,19991147
CYN-C,250,0,0,0,74,521,681,11330,12144,12235
CYN-D,190,0,0,265,595,796,11658,12365,12436,12444
CYNI,2651,0,0,0,11,76,1267,6748211,18674547,19999696
CYNO,50113,0,0,1,8,25,368,1008,16418937,19997007
CYOU,22340,0,0,1,5,17,774,6040137,18601469,19997173
CYRN,6496,0,0,0,3,14,71,11881888,19187974,19999762
CYS,32645,0,0,0,1,5,70,256,574,999
CYS-A,138,0,72,250,616,700,700,834,834,834
CYS-B,397,0,0,0,1,466,653,938,938,938
CYT,169647,0,0,2,8,19,50,485,1040,1185
CYTK,22824,0,0,0,2,9,212,3788,17147111,19999298
CYTR,14132,0,0,0,3,19,750,14459230,19445681,19999732
CYTX,15200,0,3,10,21,88,4259,17471745,19751755,20005090
CZA,11902,0,1,5,9,18,385,1505,8013428,9995139
CZFC,222,0,0,74,343,700434,18068918,19805766,19979451,19998750
CZNC,7563,0,0,1,14,41,546,9197321,18917591,19997621
CZR,63653,0,0,2,7,10,290,862,14696108,19998910
CZWI,296,0,40,63,148,256,12601263,19259288,19925090,19999069
CZZ,50525,0,0,0,1,4,48,203,336,499
D,306309,0,1,4,8,12,32,622,1844,3761
DAC,9178,0,0,0,52,1519165,18151226,19814432,19980752,19999233
DAEG,412,0,100,500,1770,1960,12512839,19253983,19928097,20002999
DAG,1713,0,0,4,34,125,192,7146069,9714156,9999499
DAIO,675,0,0,4,52,90,16539047,19653600,19965055,19999662
DAKP,1698,0,0,0,4,32,127,136,151,151
DAKT,23070,0,0,2,10,13,361,2766,17692472,19998752
DAL,1406126,0,0,1,5,11,27,232,997,4433
DAN,270266,0,0,1,5,10,21,509,636,1037
DANG,45964,0,0,1,8,12,181,456,10809067,19999203
DAR,76979,0,0,0,1,3,13,497,593,726
DARA,1611,0,1,78,1700,1905,3800,17700561,19771495,20001599
DATA,55146,0,0,2,24,53,518,1722,2295,191819
DATE,2706,0,0,0,1,85,473,16617967,19661387,19999545
DAVE,19526,0,0,16,30,73,873,2537,17828224,19996902
DAX,14069,0,1,4,16,28,176,790,12965499,19997286
DB,322051,0,0,1,3,6,12,209,886,2557
DBA,49711,0,0,1,2,4,18,598,11715560,19997706
DBAP,1856,0,0,24,59,140,777,2073,11045,12423
DBAW,2725,0,0,0,1,4,717,2061,2061,2061
DBB,13991,0,0,0,1,2,123,555,1290,1290
DBBR,1826,0,0,1,4,65,370,7829222,18781801,19998755
DBC,226795,0,1,3,4,5,74,152,440,1258
DBD,79946,0,0,1,3,7,89,642,1415,1415
DBE,102944,0,0,0,2,3,8,321,4884,12722
DBEF,51358,0,0,1,3,6,28,571,2884544,19997207
DBEM,3563,0,0,4,9,18,600,4063753,9404419,9997827
DBEU,33564,0,0,1,3,5,117,558,1990,19997277
DBEZ,148,0,0,0,241,646,2168,2168,2168,2168
DBGR,5177,0,0,1,7,10,731,895,8572,12407
DBIZ,879,0,0,1,1,480,763,11210757,19118762,19997430
DBJP,19394,0,0,0,3,7,307,893,10303446,19996160
DBKO,782,0,0,0,3,14,883,2037,2037,2037
DBL,629,0,0,0,182,706,863,1035,1035,1035
DBMX,670,0,0,0,12,143,885,2054,2054,2054
DBO,93203,0,0,0,0,2,9,281,1568,19998572
DBP,57014,0,0,0,1,3,20,1105,2517,19996032
DBS,31793,0,0,0,1,3,17,1119,15457123,19997212
DBU,665,0,0,0,6,390,9770908,18975469,19895926,19998199
DBUK,855,0,0,0,6,517,734,17148553,19712589,19997482
DBV,14725,0,0,0,2,4,400,680,8158325,9997586
DBVT,14308,0,0,0,3,10,168,692,17397148,19997646
DCA,571,0,0,0,1,101,16062686,19605857,19960174,19999543
DCI,62640,0,0,0,2,4,53,985,12169654,19996216
DCIX,3117,0,0,0,9,60,1160,16537340,19653525,19999768
DCM,17854,0,0,2,5,12,52,471,877,880
DCNG,5209,0,0,0,45,284,1217,2114,2114,2114
DCO,7362,0,0,7,19,162,979,13306778,19327745,19996742
DCOM,20343,0,0,0,9,12,406,636,17456439,19998486
DCT,207801,0,0,3,9,14,42,1029,1107,1236
DCTH,1397,0,0,8,366,1261,11270825,19126910,19912519,19999809
DCUA,20447,0,0,3,8,13,181,1778,17074156,19993473
DCUB,9178,0,0,0,9,184,1150,1648084,18159285,19993863
DCUC,8331,0,0,0,14,34,518,1576,2998,2998
DD,528895,0,0,3,7,10,22,286,1450,3649
DD-A,70,0,0,117,1441,2561,3238,3238,3238,3238
DD-B,156,0,0,1224,2152,3727,4038,4712,4712,4712
DDC,117885,0,1,1,3,4,11,457,508,9998347
DDD,167293,0,0,1,4,8,32,1633,4783,19997038
DDE,1593,0,0,0,510,2384,11391739,19139803,19914609,20000699
DDF,4274,0,0,0,0,1,235,455,609,609
DDG,481,0,0,22,170,658,3970126,18394524,19836963,19997235
DDM,434802,0,1,4,6,17,44,504,3533,19987435
DDP,642,0,0,51,227,836,3508,3887,3887,3887
DDR,142404,0,0,0,2,6,13,391,667,19998030
DDR-J,132,0,0,344,659,722,1010,1188,1188,1188
DDR-K,140,0,0,155,552,711,971,971,971,971
DDS,64743,0,2,13,33,70,573,2726,67672,121590
DDT,100,0,57,631,912,985,17140729,19711088,19968124,19996684
DE,297876,0,0,3,8,13,39,937,1830,19991430
DECK,176727,0,0,3,8,16,62,1312,3107,9993243
DEE,844,0,0,15,289,1070,1563234,9150636,9909376,9993681
DEF,4318,0,0,0,2,8,1083,4603417,9456857,9996129
DEFL,410,0,0,29,205,374,604,3907,3907,3907
DEG,36737,0,0,0,1,3,16,588,5409035,9997901
DEI,62316,0,0,1,4,9,140,607,863,197139
DEJ,8437,0,3,39,50,104,485,2416,3516,3516
DEL,4989,0,0,32,103,354,2803,14744900,19468591,19993446
DEM,54729,0,0,4,9,18,48,923,6319844,19995803
DENN,51621,0,0,0,2,6,135,369,15698490,19998936
DEO,297296,0,0,2,4,13,57,419,3279,3334
DEPO,65481,0,0,1,2,6,144,609,13452317,19998187
DERM,6257,0,0,0,15,103,495,14041203,19402532,19998236
DES,18081,0,0,28,47,59,439,1468,7735672,9993110
DEST,12850,0,0,2,10,23,437,7152661,18713879,19998459
DEW,9999,0,0,0,0,2,286,5718023,18567827,19995584
DEX,1785,0,0,0,0,6,323,639,639,639
DF,190165,0,0,0,4,9,16,507,734,19998161
DFE,47740,0,10,19,25,29,38,1107,14381157,19994749
DFF,74,0,0,52,119,193,193,193,193,193
DFJ,32285,0,4,8,20,26,104,1414,1623,1630
DFP,396,0,0,144,521,702,13385756,19317226,19910373,19976279
DFRG,12890,0,0,0,4,13,560,635,13555276,19998031
DFS,514096,0,0,1,5,9,19,206,1114,19994518
DFS-B,432,0,0,0,178,677,7659169,18763427,19873853,19997234
DFT,61592,0,0,1,5,9,229,1073,1117,3200
DFT-A,108,0,0,158,535,935,16398730,19637491,19961367,19997354
DFT-B,146,0,0,21,480,707,1163,1163,1163,1163
DFVL,19054,0,0,0,1,1,30,1858,15232635,19993364
DFVS,19747,0,0,0,1,2,122,875,15062174,19996934
DG,280698,0,0,3,6,10,26,1212,1470,19993297
DGAS,3344,0,0,1,24,146,3283828,18326451,19830713,19997854
DGAZ,231240,0,0,0,2,7,28,157,259,9738
DGI,46499,0,0,1,4,7,65,785,1037,1254
DGICA,4047,0,0,0,9,91,4143,17686562,19767186,19998367
DGICB,344,0,0,0,618,1205,17625132,19759401,19972828,19996543
DGII,16352,0,0,3,11,21,285,1630,17955646,19999037
DGL,17883,0,0,0,1,4,336,7668362,18763040,19995782
DGLD,102096,0,0,0,6,30,185,1756,2987345,19993908
DGLY,5134,0,1,8,74,458,2251,16050919,19604153,19998957
DGP,30466,0,0,0,0,5,81,806,14921586,19997298
DGRE,7839,0,0,0,4,7,470,8803135,18878077,19997516
DGRO,3902,0,0,0,1,6,742,10246123,19022302,19997433
DGRS,5384,0,0,0,1,7,776,11026158,19098123,19995009
DGRW,18218,0,0,0,0,2,185,888,16685951,19996988
DGS,13287,0,0,3,10,19,834,2287926,18224836,19995604
DGSE,450,0,0,34,1107,5862863,12106112,12730437,12792870,12799807
DGT,7906,0,0,1,4,8,980,8705581,18864446,19993209
DGX,199057,0,1,4,11,22,90,1087,1847,192844
DGZ,8376,0,0,0,0,2,393,3251953,18323893,19998553
DHF,2049,0,0,0,1,3,100,101,101,101
DHG,830,0,0,0,116,372,1283,14784,16197,16355
DHI,491422,0,0,1,5,10,16,185,534,9997534
DHIL,772,0,37,925,3182,4802,17901588,19777652,19965258,19986104
